full_text,image_url,network,body,display,platform,performance,memory,camera,sound,communications,features,battery,accessories,case_folding,cleaning,normalized,tokenize,Filtering/stopword_removal,stemming_data,ocr_text,combined_text,pred_network,pred_body,pred_display,pred_platform,pred_performance,pred_memory,pred_camera,pred_sound,pred_communications,pred_features,pred_battery,pred_accessories
"iPhone 16 ini berasa main game di kalkulator butut performanya, kasar, lemot, dan lambat kayak kalkulator jadul yang udah rusak.",0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"iphone 16 ini berasa main game di kalkulator butut performanya, kasar, lemot, dan lambat kayak kalkulator jadul yang udah rusak.",iphone  ini berasa main game di kalkulator butut performanya kasar lemot dan lambat kayak kalkulator jadul yang udah rusak,iphone ini asa main game di kalkulator butut performa kasar lot dan lambat kayak kalkulator jadul yang udah rusak,"['iphone', 'ini', 'asa', 'main', 'game', 'di', 'kalkulator', 'butut', 'performa', 'kasar', 'lot', 'dan', 'lambat', 'kayak', 'kalkulator', 'jadul', 'yang', 'udah', 'rusak']","['asa', 'main', 'game', 'kalkulator', 'butut', 'performa', 'kasar', 'lot', 'lambat', 'kayak', 'kalkulator', 'jadul', 'udah', 'rusak']",asa main game kalkulator butut performa kasar lot lambat kayak kalkulator jadul udah rusak,,"iPhone 16 ini berasa main game di kalkulator butut performanya, kasar, lemot, dan lambat kayak kalkulator jadul yang udah rusak. ",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Loading speed game iPhone 16 ini selambat siput keong racun, performanya buka game dan map nunggunya lama banget, loadingnya bikin emosi jiwa, jadi males duluan mau ngegame!""",0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"loading speed game iphone 16 ini selambat siput keong racun, performanya buka game dan map nunggunya lama banget, loadingnya bikin emosi jiwa, jadi males duluan mau ngegame!""",loading speed game iphone  ini selambat siput keong racun performanya buka game dan map nunggunya lama banget loadingnya bikin emosi jiwa jadi males duluan mau ngegame,loading speed game iphone ini lambat siput keong racun performa buka game dan map nunggunya lama banget loadingnya bikin emosi jiwa jadi males duluan mau ngegame,"['loading', 'speed', 'game', 'iphone', 'ini', 'lambat', 'siput', 'keong', 'racun', 'performa', 'buka', 'game', 'dan', 'map', 'nunggunya', 'lama', 'banget', 'loadingnya', 'bikin', 'emosi', 'jiwa', 'jadi', 'males', 'duluan', 'mau', 'ngegame']","['loading', 'speed', 'game', 'lambat', 'siput', 'keong', 'racun', 'performa', 'buka', 'game', 'map', 'nunggunya', 'banget', 'loadingnya', 'bikin', 'emosi', 'jiwa', 'males', 'duluan', 'ngegame']",loading speed game lambat siput keong racun performa buka game map nunggunya banget loadingnya bikin emosi jiwa males duluan ngegame,,"Loading speed game iPhone 16 ini selambat siput keong racun, performanya buka game dan map nunggunya lama banget, loadingnya bikin emosi jiwa, jadi males duluan mau ngegame!"" ",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Layar iPhone 16 kadang kurang responsif pas ngegame! Sentuhan jari kadang gak ke-register, jadi sering miss control, ganggu gameplay banget, nyebelin.",0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"layar iphone 16 kadang kurang responsif pas ngegame! sentuhan jari kadang gak ke-register, jadi sering miss control, ganggu gameplay banget, nyebelin.",layar iphone  kadang kurang responsif pas ngegame sentuhan jari kadang gak keregister jadi sering miss control ganggu gameplay banget nyebelin,layar iphone kadang kurang responsif pas ngegame sentuh jari kadang gak register jadi sering miss control ganggu gameplay banget nyebelin,"['layar', 'iphone', 'kadang', 'kurang', 'responsif', 'pas', 'ngegame', 'sentuh', 'jari', 'kadang', 'gak', 'register', 'jadi', 'sering', 'miss', 'control', 'ganggu', 'gameplay', 'banget', 'nyebelin']","['layar', 'kadang', 'responsif', 'pas', 'ngegame', 'sentuh', 'jari', 'kadang', 'gak', 'register', 'miss', 'control', 'ganggu', 'gameplay', 'banget', 'nyebelin']",layar kadang responsif pas ngegame sentuh jari kadang gak register miss control ganggu gameplay banget nyebelin,,"Layar iPhone 16 kadang kurang responsif pas ngegame! Sentuhan jari kadang gak ke-register, jadi sering miss control, ganggu gameplay banget, nyebelin. ",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ulasan iPhone 16: Layak untuk Diupgrade? Kelebihan: Chip A17 = Kecepatan Peningkatan Kamera Masa Pakai Baterai Lebih Lama Kekurangan: Peningkatan Tambahan yang Mahal jika Anda memiliki iPhone 15 Tingkatkan atau tunggu? #iPhone16 #Apple #TechReview,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,ulasan iphone 16: layak untuk diupgrade? kelebihan: chip a17 = kecepatan peningkatan kamera masa pakai baterai lebih lama kekurangan: peningkatan tambahan yang mahal jika anda memiliki iphone 15 tingkatkan atau tunggu? #iphone16 #apple #techreview,ulasan iphone  layak untuk diupgrade kelebihan chip a  kecepatan peningkatan kamera masa pakai baterai lebih lama kekurangan peningkatan tambahan yang mahal jika anda memiliki iphone  tingkatkan atau tunggu iphone apple techreview,ulas iphone layak untuk diupgrade lebih chip a cepat tingkat kamera masa pakai baterai lebih lama kurang tingkat tambah yang mahal jika anda milik iphone tingkat atau tunggu iphone apple techreview,"['ulas', 'iphone', 'layak', 'untuk', 'diupgrade', 'lebih', 'chip', 'a', 'cepat', 'tingkat', 'kamera', 'masa', 'pakai', 'baterai', 'lebih', 'lama', 'kurang', 'tingkat', 'tambah', 'yang', 'mahal', 'jika', 'anda', 'milik', 'iphone', 'tingkat', 'atau', 'tunggu', 'iphone', 'apple', 'techreview']","['ulas', 'layak', 'diupgrade', 'chip', 'a', 'cepat', 'tingkat', 'kamera', 'pakai', 'baterai', 'tingkat', 'mahal', 'milik', 'tingkat', 'tunggu', 'techreview']",ulas layak diupgrade chip a cepat tingkat kamera pakai baterai tingkat mahal milik tingkat tunggu techreview,,Ulasan iPhone 16: Layak untuk Diupgrade? Kelebihan: Chip A17 = Kecepatan Peningkatan Kamera Masa Pakai Baterai Lebih Lama Kekurangan: Peningkatan Tambahan yang Mahal jika Anda memiliki iPhone 15 Tingkatkan atau tunggu? #iPhone16 #Apple #TechReview ,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
"Buat editing video gameplay kualitas tertinggi, iPhone 16 ini lama banget prosesnya kayak kura-kura purba, performanya lambat rendering video gameplay kualitas tertinggi selama berabad-abad tanpa akhir.",0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"buat editing video gameplay kualitas tertinggi, iphone 16 ini lama banget prosesnya kayak kura-kura purba, performanya lambat rendering video gameplay kualitas tertinggi selama berabad-abad tanpa akhir.",buat editing video gameplay kualitas tertinggi iphone  ini lama banget prosesnya kayak kurakura purba performanya lambat rendering video gameplay kualitas tertinggi selama berabadabad tanpa akhir,buat editing video gameplay kualitas tinggi iphone ini lama banget proses kayak kurakura purba performa lambat rendering video gameplay kualitas tinggi lama berabadabad tanpa akhir,"['buat', 'editing', 'video', 'gameplay', 'kualitas', 'tinggi', 'iphone', 'ini', 'lama', 'banget', 'proses', 'kayak', 'kurakura', 'purba', 'performa', 'lambat', 'rendering', 'video', 'gameplay', 'kualitas', 'tinggi', 'lama', 'berabadabad', 'tanpa', 'akhir']","['editing', 'video', 'gameplay', 'kualitas', 'banget', 'proses', 'kayak', 'kurakura', 'purba', 'performa', 'lambat', 'rendering', 'video', 'gameplay', 'kualitas', 'berabadabad']",editing video gameplay kualitas banget proses kayak kurakura purba performa lambat rendering video gameplay kualitas berabadabad,,"Buat editing video gameplay kualitas tertinggi, iPhone 16 ini lama banget prosesnya kayak kura-kura purba, performanya lambat rendering video gameplay kualitas tertinggi selama berabad-abad tanpa akhir. ",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"iPhone 16 panas banget meski cuma ngegame sebentar! Cooling system nya gak efektif, performa jadi turun, lama-lama bisa rusak HP kalo gini terus, khawatir!",0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"iphone 16 panas banget meski cuma ngegame sebentar! cooling system nya gak efektif, performa jadi turun, lama-lama bisa rusak hp kalo gini terus, khawatir!",iphone  panas banget meski cuma ngegame sebentar cooling system nya gak efektif performa jadi turun lamalama bisa rusak hp kalo gini terus khawatir,iphone panas banget meski cuma ngegame sebentar cooling system nya gak efektif performa jadi turun lamalama bisa rusak hp kalo gin terus khawatir,"['iphone', 'panas', 'banget', 'meski', 'cuma', 'ngegame', 'sebentar', 'cooling', 'system', 'nya', 'gak', 'efektif', 'performa', 'jadi', 'turun', 'lamalama', 'bisa', 'rusak', 'hp', 'kalo', 'gin', 'terus', 'khawatir']","['panas', 'banget', 'ngegame', 'sebentar', 'cooling', 'system', 'nya', 'gak', 'efektif', 'performa', 'turun', 'lamalama', 'rusak', 'hp', 'kalo', 'gin', 'khawatir']",panas banget ngegame sebentar cooling system nya gak efektif performa turun lamalama rusak hp kalo gin khawatir,,"iPhone 16 panas banget meski cuma ngegame sebentar! Cooling system nya gak efektif, performa jadi turun, lama-lama bisa rusak HP kalo gini terus, khawatir! ",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Output audio game iPhone 16 ini lemah kayak suara tikus, performanya pelan kayak bisikan dan sumber kayak kaleng rombeng meski volume full power bikin gaming experience jadi lemes gak bersemangat!""",0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"output audio game iphone 16 ini lemah kayak suara tikus, performanya pelan kayak bisikan dan sumber kayak kaleng rombeng meski volume full power bikin gaming experience jadi lemes gak bersemangat!""",output audio game iphone  ini lemah kayak suara tikus performanya pelan kayak bisikan dan sumber kayak kaleng rombeng meski volume full power bikin gaming experience jadi lemes gak bersemangat,output audio game iphone ini lemah kayak suara tikus performa pelan kayak bisik dan sumber kayak kaleng rombeng meski volume full power bikin gaming experience jadi lemes gak semangat,"['output', 'audio', 'game', 'iphone', 'ini', 'lemah', 'kayak', 'suara', 'tikus', 'performa', 'pelan', 'kayak', 'bisik', 'dan', 'sumber', 'kayak', 'kaleng', 'rombeng', 'meski', 'volume', 'full', 'power', 'bikin', 'gaming', 'experience', 'jadi', 'lemes', 'gak', 'semangat']","['output', 'audio', 'game', 'lemah', 'kayak', 'suara', 'tikus', 'performa', 'pelan', 'kayak', 'bisik', 'sumber', 'kayak', 'kaleng', 'rombeng', 'volume', 'full', 'power', 'bikin', 'gaming', 'experience', 'lemes', 'gak', 'semangat']",output audio game lemah kayak suara tikus performa pelan kayak bisik sumber kayak kaleng rombeng volume full power bikin gaming experience lemes gak semangat,,"Output audio game iPhone 16 ini lemah kayak suara tikus, performanya pelan kayak bisikan dan sumber kayak kaleng rombeng meski volume full power bikin gaming experience jadi lemes gak bersemangat!"" ",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
@IntoGalaxyy Kemenangan KAMBING Mutlak untuk iPhone 16. Anda membuat UI-nya begitu bagus dan lancar serta pengoptimalan yang luar biasa sehingga Anda tidak perlu menaikkan kecepatan refresh.,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,@intogalaxyy kemenangan kambing mutlak untuk iphone 16. anda membuat ui-nya begitu bagus dan lancar serta pengoptimalan yang luar biasa sehingga anda tidak perlu menaikkan kecepatan refresh.,intogalaxyy kemenangan kambing mutlak untuk iphone  anda membuat uinya begitu bagus dan lancar serta pengoptimalan yang luar biasa sehingga anda tidak perlu menaikkan kecepatan refresh,intogalaxyy menang kambing mutlak untuk iphone anda buat uinya begitu bagus dan lancar serta optimal yang luar biasa sehingga anda tidak perlu naik cepat refresh,"['intogalaxyy', 'menang', 'kambing', 'mutlak', 'untuk', 'iphone', 'anda', 'buat', 'uinya', 'begitu', 'bagus', 'dan', 'lancar', 'serta', 'optimal', 'yang', 'luar', 'biasa', 'sehingga', 'anda', 'tidak', 'perlu', 'naik', 'cepat', 'refresh']","['intogalaxyy', 'menang', 'kambing', 'mutlak', 'uinya', 'bagus', 'lancar', 'optimal', 'cepat', 'refresh']",intogalaxyy menang kambing mutlak uinya bagus lancar optimal cepat refresh,,@IntoGalaxyy Kemenangan KAMBING Mutlak untuk iPhone 16. Anda membuat UI-nya begitu bagus dan lancar serta pengoptimalan yang luar biasa sehingga Anda tidak perlu menaikkan kecepatan refresh. ,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"iPhone 16 ini multitasking gaming kurang oke, ngegame sambil live streaming lag.""",0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"iphone 16 ini multitasking gaming kurang oke, ngegame sambil live streaming lag.""",iphone  ini multitasking gaming kurang oke ngegame sambil live streaming lag,iphone ini multitasking gaming kurang oke ngegame sambil live streaming lag,"['iphone', 'ini', 'multitasking', 'gaming', 'kurang', 'oke', 'ngegame', 'sambil', 'live', 'streaming', 'lag']","['multitasking', 'gaming', 'oke', 'ngegame', 'live', 'streaming', 'lag']",multitasking gaming oke ngegame live streaming lag,,"iPhone 16 ini multitasking gaming kurang oke, ngegame sambil live streaming lag."" ",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Main game RPG di iPhone 16 ini keren banget, detailed graphics dan smooth gameplay buat exploration game world.""",0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"main game rpg di iphone 16 ini keren banget, detailed graphics dan smooth gameplay buat exploration game world.""",main game rpg di iphone  ini keren banget detailed graphics dan smooth gameplay buat exploration game world,main game rpg di iphone ini keren banget detailed graphics dan smooth gameplay buat exploration game world,"['main', 'game', 'rpg', 'di', 'iphone', 'ini', 'keren', 'banget', 'detailed', 'graphics', 'dan', 'smooth', 'gameplay', 'buat', 'exploration', 'game', 'world']","['main', 'game', 'rpg', 'keren', 'banget', 'detailed', 'graphics', 'smooth', 'gameplay', 'exploration', 'game', 'world']",main game rpg keren banget detailed graphics smooth gameplay exploration game world,,"Main game RPG di iPhone 16 ini keren banget, detailed graphics dan smooth gameplay buat exploration game world."" ",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"iPhone 16 ini hemat daya banget kayak kura-kura, performanya tetap optimal ngegame berjam-jam meski batre tinggal sedikit, efisiensi daya bener-bener luar biasa buat ngegame marathon.""",0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"iphone 16 ini hemat daya banget kayak kura-kura, performanya tetap optimal ngegame berjam-jam meski batre tinggal sedikit, efisiensi daya bener-bener luar biasa buat ngegame marathon.""",iphone  ini hemat daya banget kayak kurakura performanya tetap optimal ngegame berjamjam meski batre tinggal sedikit efisiensi daya benerbener luar biasa buat ngegame marathon,iphone ini hemat daya banget kayak kurakura performa tetap optimal ngegame berjamjam meski batre tinggal sedikit efisiensi daya benerbener luar biasa buat ngegame marathon,"['iphone', 'ini', 'hemat', 'daya', 'banget', 'kayak', 'kurakura', 'performa', 'tetap', 'optimal', 'ngegame', 'berjamjam', 'meski', 'batre', 'tinggal', 'sedikit', 'efisiensi', 'daya', 'benerbener', 'luar', 'biasa', 'buat', 'ngegame', 'marathon']","['hemat', 'daya', 'banget', 'kayak', 'kurakura', 'performa', 'optimal', 'ngegame', 'berjamjam', 'batre', 'tinggal', 'efisiensi', 'daya', 'benerbener', 'ngegame', 'marathon']",hemat daya banget kayak kurakura performa optimal ngegame berjamjam batre tinggal efisiensi daya benerbener ngegame marathon,,"iPhone 16 ini hemat daya banget kayak kura-kura, performanya tetap optimal ngegame berjam-jam meski batre tinggal sedikit, efisiensi daya bener-bener luar biasa buat ngegame marathon."" ",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Loading speed game iPhone 16 ini super lambat buat delayed gaming action, slow loading time bikin males buat nunggu lama sebelum mulai bermain.""",0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"loading speed game iphone 16 ini super lambat buat delayed gaming action, slow loading time bikin males buat nunggu lama sebelum mulai bermain.""",loading speed game iphone  ini super lambat buat delayed gaming action slow loading time bikin males buat nunggu lama sebelum mulai bermain,loading speed game iphone ini super lambat buat delayed gaming action slow loading time bikin males buat nunggu lama belum mulai main,"['loading', 'speed', 'game', 'iphone', 'ini', 'super', 'lambat', 'buat', 'delayed', 'gaming', 'action', 'slow', 'loading', 'time', 'bikin', 'males', 'buat', 'nunggu', 'lama', 'belum', 'mulai', 'main']","['loading', 'speed', 'game', 'super', 'lambat', 'delayed', 'gaming', 'action', 'slow', 'loading', 'time', 'bikin', 'males', 'nunggu', 'main']",loading speed game super lambat delayed gaming action slow loading time bikin males nunggu main,,"Loading speed game iPhone 16 ini super lambat buat delayed gaming action, slow loading time bikin males buat nunggu lama sebelum mulai bermain."" ",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"iPhone 16 ini lambat merespon di game action, slow response buat combo attack dan fast movement bikin frustrasi.""",0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"iphone 16 ini lambat merespon di game action, slow response buat combo attack dan fast movement bikin frustrasi.""",iphone  ini lambat merespon di game action slow response buat combo attack dan fast movement bikin frustrasi,iphone ini lambat merespon di game action slow response buat combo attack dan fast movement bikin frustrasi,"['iphone', 'ini', 'lambat', 'merespon', 'di', 'game', 'action', 'slow', 'response', 'buat', 'combo', 'attack', 'dan', 'fast', 'movement', 'bikin', 'frustrasi']","['lambat', 'merespon', 'game', 'action', 'slow', 'response', 'combo', 'attack', 'fast', 'movement', 'bikin', 'frustrasi']",lambat merespon game action slow response combo attack fast movement bikin frustrasi,,"iPhone 16 ini lambat merespon di game action, slow response buat combo attack dan fast movement bikin frustrasi."" ",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Baterai iPhone 16 awet banget buat ngegame! Bisa berjam-jam ngegame tanpa khawatir batre cepet habis, charging juga cepet, super!",0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"baterai iphone 16 awet banget buat ngegame! bisa berjam-jam ngegame tanpa khawatir batre cepet habis, charging juga cepet, super!",baterai iphone  awet banget buat ngegame bisa berjamjam ngegame tanpa khawatir batre cepet habis charging juga cepet super,baterai iphone awet banget buat ngegame bisa berjamjam ngegame tanpa khawatir batre cepet habis charging juga cepet super,"['baterai', 'iphone', 'awet', 'banget', 'buat', 'ngegame', 'bisa', 'berjamjam', 'ngegame', 'tanpa', 'khawatir', 'batre', 'cepet', 'habis', 'charging', 'juga', 'cepet', 'super']","['baterai', 'awet', 'banget', 'ngegame', 'berjamjam', 'ngegame', 'khawatir', 'batre', 'cepet', 'habis', 'charging', 'cepet', 'super']",baterai awet banget ngegame berjamjam ngegame khawatir batre cepet habis charging cepet super,,"Baterai iPhone 16 awet banget buat ngegame! Bisa berjam-jam ngegame tanpa khawatir batre cepet habis, charging juga cepet, super! ",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
