full_text,image_url,translated_text,sentiment,ocr_text,combined_text,pred_network,pred_body,pred_display,pred_platform,pred_performance,pred_memory,pred_camera,pred_sound,pred_communications,pred_features,pred_battery,pred_accessories
"iPhone 16 ini ngegame banyak masalah, sering lag, panas, FPS drop.",,"This iPhone 16 has a lot of problems, often lag, hot, fps drop.",1,,"iPhone 16 ini ngegame banyak masalah, sering lag, panas, FPS drop. ",0,0,0,0,1,0,0,0,0,0,0,0
"iPhone 16 ini daya tahan baterai awet banget buat mobile gaming, long battery life buat marathon gaming session tanpa henti.""",,"This iPhone 16 is very durable for mobile gaming, long battery life for marathon gaming session without stopping. """,2,,"iPhone 16 ini daya tahan baterai awet banget buat mobile gaming, long battery life buat marathon gaming session tanpa henti."" ",0,0,0,0,2,0,0,0,0,0,0,0
"FPS game di iPhone 16 stabil di 60 FPS terus! Grafis detail, smooth gameplay, no drop frame, perfect buat ngegame kompetitif, GGWP!",,"FPS Game on the iPhone 16 is stable on 60 fps!Detailed graphics, smooth gameplay, no drop frame, perfect for competitive game",2,,"FPS game di iPhone 16 stabil di 60 FPS terus! Grafis detail, smooth gameplay, no drop frame, perfect buat ngegame kompetitif, GGWP! ",0,0,0,0,2,0,0,0,0,0,0,0
"iPhone 16 ini lemot di jari kayak siput bunting, semua gesture game sering miss dan gak akurat, *kontrol game jadi kacau balau kayak pemain noob.""",,"This iPhone 16 is slow on the fingers like a pregnant snail, all game gestures often miss and are not accurate, *game control is chaotic like a noob player. """,0,,"iPhone 16 ini lemot di jari kayak siput bunting, semua gesture game sering miss dan gak akurat, *kontrol game jadi kacau balau kayak pemain noob."" ",0,0,0,0,1,0,0,0,0,0,0,0
"iPhone 16 ini berasa main game di PC high-end performanya, smooth, responsif, dan cepat kayak PC gaming kelas atas.",,"This iPhone 16 feels playing games on high-end PC performance, smooth, responsive, and fast like high-class gaming PCs.",2,,"iPhone 16 ini berasa main game di PC high-end performanya, smooth, responsif, dan cepat kayak PC gaming kelas atas. ",0,0,0,0,2,0,0,0,0,0,0,0
"iPhone 16 ini tetap dingin kayak planet pluto di luar angkasa meski kerja keras ngegame full setting grafis ultra maksimal tanpa ampun dan tanpa batas, performanya adem ayem tentram damai sentosa abadi sepanjang masa dan gak bikin khawatir overheat meski ngegame hardcore marathon nonstop sepanjang abad tanpa henti, cooling system bener-bener anti panas tingkat dewa super ultra mega maksimal!""",,"This iPhone 16 remains cold like planet Pluto in space despite the hard work of the Ultra Graphic Settings Maximum Graphics without Magic and Unlimited, the performance is cool peaceful peaceful peaceful Sentosa all time and does not make the Overheat worry even though the hardcore marathon is nonstop throughout",2,,"iPhone 16 ini tetap dingin kayak planet pluto di luar angkasa meski kerja keras ngegame full setting grafis ultra maksimal tanpa ampun dan tanpa batas, performanya adem ayem tentram damai sentosa abadi sepanjang masa dan gak bikin khawatir overheat meski ngegame hardcore marathon nonstop sepanjang abad tanpa henti, cooling system bener-bener anti panas tingkat dewa super ultra mega maksimal!"" ",0,0,0,0,2,0,0,0,0,0,0,0
"Overall performa game iPhone 16 ini average, banyak yang perlu diperbaiki!",,"Overall performance of this iPhone 16 game Average, a lot needs to be improved!",2,,"Overall performa game iPhone 16 ini average, banyak yang perlu diperbaiki! ",0,0,0,0,1,0,0,0,0,0,0,0
@LeakerApple 16 Pro Max &gt;&gt;&gt;&gt; S24 Ultra &gt;&gt;&gt;&gt; 9 Pro XL Basis S24 &gt;&gt;&gt;&gt; Piksel 9 &gt;&gt;&gt;&gt; iPhone 16 jelek dalam bermain game,,@Leakerapple 16 Pro Max & Gt; & Gt; & Gt; & Gt;S24 ultra & gt; & gt; & gt; & gt;9 PRO XL BASIS S24 & GT; & GT; & GT; & GT;Pixel 9 & gt; & gt; & gt; & gt;iPhone 16 ugly in playing games,2,,@LeakerApple 16 Pro Max &gt;&gt;&gt;&gt; S24 Ultra &gt;&gt;&gt;&gt; 9 Pro XL Basis S24 &gt;&gt;&gt;&gt; Piksel 9 &gt;&gt;&gt;&gt; iPhone 16 jelek dalam bermain game ,0,0,0,0,0,0,0,0,0,0,0,0
"iPhone 16 smooth banget ngegame, scrolling map, panning kamera semua lancar.",,"iPhone 16 is really smoother, scrolling map, camera panning is all smooth.",0,,"iPhone 16 smooth banget ngegame, scrolling map, panning kamera semua lancar. ",0,0,0,0,2,0,0,0,0,0,0,0
"Responsivitas layar iPhone 16 ini rendah buat kontrol game, touch response lambat buat gameplay kurang responsif.""",,"The iPhone 16 screen responsiveness is low for game control, the touch response is slow for gameplay less responsive. """,0,,"Responsivitas layar iPhone 16 ini rendah buat kontrol game, touch response lambat buat gameplay kurang responsif."" ",0,0,0,0,1,0,0,0,0,0,0,0
"@AppleSupport Apple memiliki manufaktur perangkat keras di Israel. Setelah aksi teror baru-baru ini di mana Israel membuat perangkat meledak, saya khawatir dengan perangkat Apple saya. Bagaimana cara memastikan perangkat saya tidak dibuat di sana? Apakah ada cara atau haruskah saya membatalkan iPhone 16 saya?",,"@Applesupport Apple has hardware manufacturing in Israel.After a recent terror action where Israel made the device explode, I was worried about my Apple device.How to make sure my device is not made there?Is there a way or should I cancel my iPhone 16?",1,,"@AppleSupport Apple memiliki manufaktur perangkat keras di Israel. Setelah aksi teror baru-baru ini di mana Israel membuat perangkat meledak, saya khawatir dengan perangkat Apple saya. Bagaimana cara memastikan perangkat saya tidak dibuat di sana? Apakah ada cara atau haruskah saya membatalkan iPhone 16 saya? ",0,0,0,0,2,0,0,0,0,0,0,0
"iPhone 16 ini ngegame gak ada masalah, semua game lancar jaya!",,"This iPhone 16 has no problems, all the games are smooth!",1,,"iPhone 16 ini ngegame gak ada masalah, semua game lancar jaya! ",0,0,0,0,2,0,0,0,0,0,0,0
"iPhone 16 ini adem meski ngegame lama banget, performanya dingin terus dan gak khawatir performa drop karena thermal throttling.",,"This iPhone 16 is cool even though it's really long, the performance continues to be cold and is not worried about dropping performance due to thermal throttling.",2,,"iPhone 16 ini adem meski ngegame lama banget, performanya dingin terus dan gak khawatir performa drop karena thermal throttling. ",0,0,0,0,2,0,0,0,0,0,0,0
"Kecepatan buka aplikasi game iPhone 16 ini secepat kecepatan cahaya kosmik, performanya buka game dan langsung teleport ke dalam dunia virtual game, gak pakai loading loading lama yang bikin boring dan gak sabar, langsung action tanpa perlu menunggu waktu sedetik pun!""",,"The speed of opening the iPhone 16 game application is as fast as the speed of cosmic light, the performance is opening the game and directly teleports into the virtual game world, not using old loading loading that makes boring and impatient, immediately action without the need to wait a second! """,1,,"Kecepatan buka aplikasi game iPhone 16 ini secepat kecepatan cahaya kosmik, performanya buka game dan langsung teleport ke dalam dunia virtual game, gak pakai loading loading lama yang bikin boring dan gak sabar, langsung action tanpa perlu menunggu waktu sedetik pun!"" ",0,0,0,0,2,0,0,0,0,0,0,0
"iPhone 16 kadang gak smooth pas ngegame, scrolling dan panning camera kadang patah-patah, bikin gak nyaman mainnya.",,"iPhone 16 is sometimes not smooth when playing, scrolling and panning cameras sometimes broken, making it uncomfortable playing.",1,,"iPhone 16 kadang gak smooth pas ngegame, scrolling dan panning camera kadang patah-patah, bikin gak nyaman mainnya. ",0,0,0,0,1,0,0,0,0,0,0,0
"Suara game iPhone 16 ini jelek dan mendem, audio positioning kurang jelas buat game FPS.""",,"The sound of the iPhone 16 game is ugly and demon, audio positioning is unclear for FPS games. """,1,,"Suara game iPhone 16 ini jelek dan mendem, audio positioning kurang jelas buat game FPS."" ",0,0,0,0,1,0,0,0,0,0,0,0
iPhone 16 ini cepat habis daya banget kayak reaktor nuklir yang meledak,,This iPhone 16 is so fast as a nuclear reactor that explodes,0,,iPhone 16 ini cepat habis daya banget kayak reaktor nuklir yang meledak ,0,0,0,0,1,0,0,0,0,0,0,0
"iPhone 16 ini berasa ngegame di tamagotchi jadul performanya, kasar, lemot, dan lambat kayak tamagotchi lawas yang gak bertenaga sama sekali.",,"This iPhone 16 feels like a tamagotchi old school performance, rough, slow, and slow like an old tamagotchi which is not powerful at all.",2,,"iPhone 16 ini berasa ngegame di tamagotchi jadul performanya, kasar, lemot, dan lambat kayak tamagotchi lawas yang gak bertenaga sama sekali. ",0,0,0,0,1,0,0,0,0,0,0,0
"iPhone 16 ini multitasking gaming oke banget, ngegame sambil live streaming lancar.""",,"This iPhone 16 is multitasking gaming is really okay, playing while live streaming smoothly. """,2,,"iPhone 16 ini multitasking gaming oke banget, ngegame sambil live streaming lancar."" ",0,0,0,0,2,0,0,0,0,0,0,0
"Performa game iPhone 16 andal buat gamer profesional, consistent performance buat competitive gaming.""",,"The performance of the iPhone 16 game is reliable for professional gamers, consistent performance for competitive gaming. """,2,,"Performa game iPhone 16 andal buat gamer profesional, consistent performance buat competitive gaming."" ",0,0,0,0,2,0,0,0,0,0,0,0
"iPhone 16 ini ringan banget kayak bulu performanya, smooth kayak mentega, enteng banget buat ngegame apapun.",,"The iPhone 16 is very light like the performance of its performance, smooth like butter, very easy to play anything.",2,,"iPhone 16 ini ringan banget kayak bulu performanya, smooth kayak mentega, enteng banget buat ngegame apapun. ",0,0,0,0,2,0,0,0,0,0,0,0
"iPhone 16 ini smooth parah ngegame, gak ada stuttering sama sekali.",,"This iPhone 16 is smooth, there is no stuttering at all.",1,,"iPhone 16 ini smooth parah ngegame, gak ada stuttering sama sekali. ",0,0,0,0,2,0,0,0,0,0,0,0
"Overall performa game iPhone 16 ini perfecto kayak mahakarya seni gaming abadi sepanjang masa, ultimate gaming machine gak ada duanya di dunia ini dan akhirat nanti!",,"Overall performance of this iPhone 16 game Perfecto like the masterpiece of eternal gaming art of all time, Ultimate Gaming Machine is second to none in this world and the hereafter!",2,,"Overall performa game iPhone 16 ini perfecto kayak mahakarya seni gaming abadi sepanjang masa, ultimate gaming machine gak ada duanya di dunia ini dan akhirat nanti! ",0,0,0,0,2,0,0,0,0,0,0,0
"iPhone 16 ini daya tahan baterainya boros parah buat game, performanya haus daya, harus sedia powerbank kemana-mana kalo mau marathon game, nyusahin!""",,"The iPhone 16 is the durability of the battery is wasteful for the game, the performance is thirsty for power, must be available powerbank everywhere if you want a marathon game, bother! """,1,,"iPhone 16 ini daya tahan baterainya boros parah buat game, performanya haus daya, harus sedia powerbank kemana-mana kalo mau marathon game, nyusahin!"" ",0,0,0,0,1,0,0,0,0,0,0,0
"Performa kamera iPhone 16 ini lambat dalam capture screenshot game, terlalu lama buat abadikan momen kemenangan di game, sering ketinggalan momen penting.",,"The performance of the iPhone 16 camera is slow in the capture screenshot of the game, too long to capture the winning moments in the game, often miss important moments.",2,,"Performa kamera iPhone 16 ini lambat dalam capture screenshot game, terlalu lama buat abadikan momen kemenangan di game, sering ketinggalan momen penting. ",0,0,0,0,1,0,0,0,0,0,0,0
"Main game real-time strategy rank grandmaster teratas di iPhone 16 ini gak akurat banget strategi timnya, performanya turun naik di rank grandmaster teratas sepanjang sejarah umat manusia dan grafisnya burik bikin strategi tim susah terkoordinasi seribet benang kusut tanpa ujung pangkal dan tanpa harapan, jadi sering kalah telak mengenaskan tak terampuni dan tak termaafkan sepanjang zaman!.""",,"Playing the top real-time strategy rank grandmaster game on the iPhone 16 is not very accurate, its team's strategy, his performance up and down in the top Grandmaster rank throughout the history of humanity and the graphics of Burik made the team's strategy difficult to coordinate with tangled yarn without the end of the base and without hope, so often lost to the unseen and unforgivable",1,,"Main game real-time strategy rank grandmaster teratas di iPhone 16 ini gak akurat banget strategi timnya, performanya turun naik di rank grandmaster teratas sepanjang sejarah umat manusia dan grafisnya burik bikin strategi tim susah terkoordinasi seribet benang kusut tanpa ujung pangkal dan tanpa harapan, jadi sering kalah telak mengenaskan tak terampuni dan tak termaafkan sepanjang zaman!."" ",0,0,0,0,1,0,0,0,0,0,0,0
"iPhone 16 ini hemat daya banget kayak bunglon, performanya tetap optimal ngegame di setting terbaik meski batre tinggal sekarat, efisiensi daya bener-bener ajaib buat ngegame marathon tanpa henti.""",,"This iPhone 16 saves power like a chameleon, its performance remains optimal in the best settings even though the battery is dying, power efficiency is really magical for the game without stopping. """,2,,"iPhone 16 ini hemat daya banget kayak bunglon, performanya tetap optimal ngegame di setting terbaik meski batre tinggal sekarat, efisiensi daya bener-bener ajaib buat ngegame marathon tanpa henti."" ",0,0,0,0,2,0,0,0,0,0,0,0
"iPhone 16 ini lincah banget dioperasikan buat game segala genre, semua aksi di semua jenis game berjalan dengan cepat dan lancar tanpa kendala berarti.",,"iPhone 16 is very agile operated for games of all genres, all actions in all types of games run quickly and smoothly without significant obstacles.",2,,"iPhone 16 ini lincah banget dioperasikan buat game segala genre, semua aksi di semua jenis game berjalan dengan cepat dan lancar tanpa kendala berarti. ",0,0,0,0,2,0,0,0,0,0,0,0
"Kecepatan buka aplikasi game iPhone 16 ini selambat siput merangkak di gurun pasir, performanya buka game nunggunya lama banget kayak nunggu jodoh, loadingnya bikin bosen duluan sebelum mulai ngegame, buang-buang waktu!""",,"The speed of opening the iPhone 16 game application is as slow as the snail crawls in the desert, the performance is to open the game of waiting for a long time like waiting for a mate, loading makes you bored before starting to play, waste time! """,1,,"Kecepatan buka aplikasi game iPhone 16 ini selambat siput merangkak di gurun pasir, performanya buka game nunggunya lama banget kayak nunggu jodoh, loadingnya bikin bosen duluan sebelum mulai ngegame, buang-buang waktu!"" ",0,0,0,0,1,0,0,0,0,0,0,0
"iPhone 16 ini hemat daya kayak pesumo, performanya tetap optimal meski batre tinggal satu digit, efisiensi daya maksimal buat marathon ngegame!",,"This iPhone 16 saves power like a pesumo, its performance remains optimal even though the battery is only one digit, the maximum power efficiency for marathon is ngeggame!",2,,"iPhone 16 ini hemat daya kayak pesumo, performanya tetap optimal meski batre tinggal satu digit, efisiensi daya maksimal buat marathon ngegame! ",0,0,0,0,2,0,0,0,0,0,0,0
