full_text,image_url,network,body,display,platform,performance,memory,camera,sound,communications,features,battery,accessories,case_folding,cleaning,normalized,tokenize,Filtering/stopword_removal,stemming_data,ocr_text,combined_text,pred_network,pred_body,pred_display,pred_platform,pred_performance,pred_memory,pred_camera,pred_sound,pred_communications,pred_features,pred_battery,pred_accessories
Apple Intelligence iPhone 16  bisa improve kualitas video call low-light! Tampilan video call malam hari jadi lebih terang dan jelas.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,apple intelligence iphone 16  bisa improve kualitas video call low-light! tampilan video call malam hari jadi lebih terang dan jelas.,apple intelligence iphone   bisa improve kualitas video call lowlight tampilan video call malam hari jadi lebih terang dan jelas,apple intelligence iphone bisa improve kualitas video call lowlight tampilan video call malam hari jadi lebih terang dan jelas,"['apple', 'intelligence', 'iphone', 'bisa', 'improve', 'kualitas', 'video', 'call', 'lowlight', 'tampilan', 'video', 'call', 'malam', 'hari', 'jadi', 'lebih', 'terang', 'dan', 'jelas']","['intelligence', 'improve', 'kualitas', 'video', 'call', 'lowlight', 'tampilan', 'video', 'call', 'malam', 'terang']",intelligence improve kualitas video call lowlight tampil video call malam terang,,Apple Intelligence iPhone 16  bisa improve kualitas video call low-light! Tampilan video call malam hari jadi lebih terang dan jelas. ,0,0,0,0,0,0,0,0,0,0,0,0
"Action Button iPhone 16  bisa buat kontrol playback audio! Play, pause, skip music langsung dari tombol.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"action button iphone 16  bisa buat kontrol playback audio! play, pause, skip music langsung dari tombol.",action button iphone   bisa buat kontrol playback audio play pause skip music langsung dari tombol,action button iphone bisa buat kontrol playback audio play pause skip music langsung dari tombol,"['action', 'button', 'iphone', 'bisa', 'buat', 'kontrol', 'playback', 'audio', 'play', 'pause', 'skip', 'music', 'langsung', 'dari', 'tombol']","['action', 'button', 'kontrol', 'playback', 'audio', 'play', 'pause', 'skip', 'music', 'langsung', 'tombol']",action button kontrol playback audio play pause skip music langsung tombol,,"Action Button iPhone 16  bisa buat kontrol playback audio! Play, pause, skip music langsung dari tombol. ",0,0,0,0,0,0,0,0,0,2,0,0
"Dynamic Island iPhone 16  warnanya kadang kurang matching sama wallpaper,  tampilan Dynamic Island jadi kurang estetis.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"dynamic island iphone 16  warnanya kadang kurang matching sama wallpaper,  tampilan dynamic island jadi kurang estetis.",dynamic island iphone   warnanya kadang kurang matching sama wallpaper  tampilan dynamic island jadi kurang estetis,dynamic island iphone warnanya kadang kurang matching sama wallpaper tampilan dynamic island jadi kurang estetis,"['dynamic', 'island', 'iphone', 'warnanya', 'kadang', 'kurang', 'matching', 'sama', 'wallpaper', 'tampilan', 'dynamic', 'island', 'jadi', 'kurang', 'estetis']","['dynamic', 'island', 'warnanya', 'kadang', 'matching', 'wallpaper', 'tampilan', 'dynamic', 'island', 'estetis']",dynamic island warna kadang matching wallpaper tampil dynamic island estetis,,"Dynamic Island iPhone 16  warnanya kadang kurang matching sama wallpaper,  tampilan Dynamic Island jadi kurang estetis. ",0,0,0,0,0,0,0,0,0,1,0,0
FaceTime suka disconnect sendiri pas sinyal lemah.,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,facetime suka disconnect sendiri pas sinyal lemah.,facetime suka disconnect sendiri pas sinyal lemah,facetime suka disconnect sendiri pas sinyal lemah,"['facetime', 'suka', 'disconnect', 'sendiri', 'pas', 'sinyal', 'lemah']","['facetime', 'suka', 'disconnect', 'pas', 'sinyal', 'lemah']",facetime suka disconnect pas sinyal lemah,,FaceTime suka disconnect sendiri pas sinyal lemah. ,1,0,0,0,0,0,0,0,0,0,0,0
"Performa game iPhone 16 gak sesuai hype, katanya powerful tapi kok gini-gini aja.""",0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"performa game iphone 16 gak sesuai hype, katanya powerful tapi kok gini-gini aja.""",performa game iphone  gak sesuai hype katanya powerful tapi kok ginigini aja,performa game iphone enggak sesuai hype katanya powerful tapi kok ginigini saja,"['performa', 'game', 'iphone', 'enggak', 'sesuai', 'hype', 'katanya', 'powerful', 'tapi', 'kok', 'ginigini', 'saja']","['performa', 'game', 'sesuai', 'hype', 'powerful', 'ginigini']",performa game sesuai hype powerful ginigini,,"Performa game iPhone 16 gak sesuai hype, katanya powerful tapi kok gini-gini aja."" ",0,0,0,0,1,0,0,0,0,0,0,0
"Mono Light output iPhone 16 gampang diaktifkan di portrait mode, mono light mudah diaktifkan di mode portrait untuk menghasilkan output foto monokrom klasik, simpel.",0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"mono light output iphone 16 gampang diaktifkan di portrait mode, mono light mudah diaktifkan di mode portrait untuk menghasilkan output foto monokrom klasik, simpel.",mono light output iphone  gampang diaktifkan di portrait mode mono light mudah diaktifkan di mode portrait untuk menghasilkan output foto monokrom klasik simpel,mono light output iphone gampang diaktifkan di portrait mode mono light mudah diaktifkan di mode portrait untuk menghasilkan output foto monokrom klasik simpel,"['mono', 'light', 'output', 'iphone', 'gampang', 'diaktifkan', 'di', 'portrait', 'mode', 'mono', 'light', 'mudah', 'diaktifkan', 'di', 'mode', 'portrait', 'untuk', 'menghasilkan', 'output', 'foto', 'monokrom', 'klasik', 'simpel']","['mono', 'light', 'output', 'gampang', 'diaktifkan', 'portrait', 'mode', 'mono', 'light', 'mudah', 'diaktifkan', 'mode', 'portrait', 'menghasilkan', 'output', 'foto', 'monokrom', 'klasik', 'simpel']",mono light output gampang aktif portrait mode mono light mudah aktif mode portrait hasil output foto monokrom klasik simpel,,"Mono Light output iPhone 16 gampang diaktifkan di portrait mode, mono light mudah diaktifkan di mode portrait untuk menghasilkan output foto monokrom klasik, simpel. ",0,0,0,0,0,0,2,0,0,0,0,0
"Buat editing video gameplay kualitas terwahid memory iPhone 16 ini cepat banget prosesnya memory kayak kilat super sonic tercepat di dunia, performanya ngebut memory rendering video gameplay kualitas terwahid secepat kedipan mata malaikat agung tanpa tandingan di seluruh alam semesta dan multiverse.""",0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"buat editing video gameplay kualitas terwahid memory iphone 16 ini cepat banget prosesnya memory kayak kilat super sonic tercepat di dunia, performanya ngebut memory rendering video gameplay kualitas terwahid secepat kedipan mata malaikat agung tanpa tandingan di seluruh alam semesta dan multiverse.""",buat editing video gameplay kualitas terwahid memory iphone  ini cepat banget prosesnya memory kayak kilat super sonic tercepat di dunia performanya ngebut memory rendering video gameplay kualitas terwahid secepat kedipan mata malaikat agung tanpa tandingan di seluruh alam semesta dan multiverse,buat editing video gameplay kualitas terwahid memory iphone ini cepat banget prosesnya memory kayak kilat super sonic tercepat di dunia performanya ngebut memory rendering video gameplay kualitas terwahid secepat kedipan mata malaikat agung tanpa tandingan di seluruh alam semesta dan multiverse,"['buat', 'editing', 'video', 'gameplay', 'kualitas', 'terwahid', 'memory', 'iphone', 'ini', 'cepat', 'banget', 'prosesnya', 'memory', 'kayak', 'kilat', 'super', 'sonic', 'tercepat', 'di', 'dunia', 'performanya', 'ngebut', 'memory', 'rendering', 'video', 'gameplay', 'kualitas', 'terwahid', 'secepat', 'kedipan', 'mata', 'malaikat', 'agung', 'tanpa', 'tandingan', 'di', 'seluruh', 'alam', 'semesta', 'dan', 'multiverse']","['editing', 'video', 'gameplay', 'kualitas', 'terwahid', 'memory', 'cepat', 'banget', 'prosesnya', 'memory', 'kayak', 'kilat', 'super', 'sonic', 'tercepat', 'dunia', 'performanya', 'ngebut', 'memory', 'rendering', 'video', 'gameplay', 'kualitas', 'terwahid', 'secepat', 'kedipan', 'mata', 'malaikat', 'agung', 'tandingan', 'alam', 'semesta', 'multiverse']",editing video gameplay kualitas wahid memory cepat banget proses memory kayak kilat super sonic cepat dunia performa ngebut memory rendering video gameplay kualitas wahid cepat kedip mata malaikat agung tanding alam semesta multiverse,,"Buat editing video gameplay kualitas terwahid memory iPhone 16 ini cepat banget prosesnya memory kayak kilat super sonic tercepat di dunia, performanya ngebut memory rendering video gameplay kualitas terwahid secepat kedipan mata malaikat agung tanpa tandingan di seluruh alam semesta dan multiverse."" ",0,0,0,0,0,2,0,0,0,0,0,0
"Bodi iPhone 16 ini the epitome of design excellence, lambang dari kesempurnaan desain HP.",0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"bodi iphone 16 ini the epitome of design excellence, lambang dari kesempurnaan desain hp.",bodi iphone  ini the epitome of design excellence lambang dari kesempurnaan desain hp,bodi iphone ini the epitome of design excellence lambang dari kesempurnaan desain hp,"['bodi', 'iphone', 'ini', 'the', 'epitome', 'of', 'design', 'excellence', 'lambang', 'dari', 'kesempurnaan', 'desain', 'hp']","['bodi', 'the', 'epitome', 'of', 'design', 'excellence', 'lambang', 'kesempurnaan', 'desain', 'hp']",bodi the epitome of design excellence lambang sempurna desain hp,,"Bodi iPhone 16 ini the epitome of design excellence, lambang dari kesempurnaan desain HP. ",0,2,0,0,0,0,0,0,0,0,0,0
"Audio levels output iPhone 16 sulit ditampilkan, audio levels sulit ditampilkan di viewfinder dan kurang efektif untuk memantau level audio saat merekam output video dengan visual feedback, tidak simpel.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"audio levels output iphone 16 sulit ditampilkan, audio levels sulit ditampilkan di viewfinder dan kurang efektif untuk memantau level audio saat merekam output video dengan visual feedback, tidak simpel.",audio levels output iphone  sulit ditampilkan audio levels sulit ditampilkan di viewfinder dan kurang efektif untuk memantau level audio saat merekam output video dengan visual feedback tidak simpel,audio levels output iphone sulit ditampilkan audio levels sulit ditampilkan di viewfinder dan kurang efektif untuk memantau level audio saat merekam output video dengan visual feedback tidak simpel,"['audio', 'levels', 'output', 'iphone', 'sulit', 'ditampilkan', 'audio', 'levels', 'sulit', 'ditampilkan', 'di', 'viewfinder', 'dan', 'kurang', 'efektif', 'untuk', 'memantau', 'level', 'audio', 'saat', 'merekam', 'output', 'video', 'dengan', 'visual', 'feedback', 'tidak', 'simpel']","['audio', 'levels', 'output', 'sulit', 'ditampilkan', 'audio', 'levels', 'sulit', 'ditampilkan', 'viewfinder', 'efektif', 'memantau', 'level', 'audio', 'merekam', 'output', 'video', 'visual', 'feedback', 'simpel']",audio levels output sulit tampil audio levels sulit tampil viewfinder efektif pantau level audio rekam output video visual feedback simpel,,"Audio levels output iPhone 16 sulit ditampilkan, audio levels sulit ditampilkan di viewfinder dan kurang efektif untuk memantau level audio saat merekam output video dengan visual feedback, tidak simpel. ",0,0,0,0,0,0,1,1,0,0,0,0
Mic iPhone 16 bagus buat rekam video akustik! Suara alat musik dan vokal terekam dengan detail dan natural.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,mic iphone 16 bagus buat rekam video akustik! suara alat musik dan vokal terekam dengan detail dan natural.,mic iphone  bagus buat rekam video akustik suara alat musik dan vokal terekam dengan detail dan natural,mic iphone bagus buat rekam video akustik suara alat musik dan vokal terekam dengan detail dan natural,"['mic', 'iphone', 'bagus', 'buat', 'rekam', 'video', 'akustik', 'suara', 'alat', 'musik', 'dan', 'vokal', 'terekam', 'dengan', 'detail', 'dan', 'natural']","['mic', 'bagus', 'rekam', 'video', 'akustik', 'suara', 'alat', 'musik', 'vokal', 'terekam', 'detail', 'natural']",mic bagus rekam video akustik suara alat musik vokal rekam detail natural,,Mic iPhone 16 bagus buat rekam video akustik! Suara alat musik dan vokal terekam dengan detail dan natural. ,0,0,0,0,0,0,0,2,0,0,0,0
iPhone 16 ini cepat habis daya banget kayak reaktor nuklir yang meledak,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iphone 16 ini cepat habis daya banget kayak reaktor nuklir yang meledak,iphone  ini cepat habis daya banget kayak reaktor nuklir yang meledak,iphone ini cepat habis daya banget kayak reaktor nuklir yang meledak,"['iphone', 'ini', 'cepat', 'habis', 'daya', 'banget', 'kayak', 'reaktor', 'nuklir', 'yang', 'meledak']","['cepat', 'habis', 'daya', 'banget', 'kayak', 'reaktor', 'nuklir', 'meledak']",cepat habis daya banget kayak reaktor nuklir ledak,,iPhone 16 ini cepat habis daya banget kayak reaktor nuklir yang meledak ,0,0,0,0,1,0,0,0,0,0,0,0
"Layar iPhone 16 ini tekdung display, desain layarnya jadi gendut dan gak slim, desain layarnya kurang modern dan malah keliatan jadul desain layarnya.",0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"layar iphone 16 ini tekdung display, desain layarnya jadi gendut dan gak slim, desain layarnya kurang modern dan malah keliatan jadul desain layarnya.",layar iphone  ini tekdung display desain layarnya jadi gendut dan gak slim desain layarnya kurang modern dan malah keliatan jadul desain layarnya,layar iphone ini tekdung display desain layarnya jadi gendut dan enggak slim desain layarnya kurang modern dan malah kelihatan jadul desain layarnya,"['layar', 'iphone', 'ini', 'tekdung', 'display', 'desain', 'layarnya', 'jadi', 'gendut', 'dan', 'enggak', 'slim', 'desain', 'layarnya', 'kurang', 'modern', 'dan', 'malah', 'kelihatan', 'jadul', 'desain', 'layarnya']","['layar', 'tekdung', 'display', 'desain', 'layarnya', 'gendut', 'slim', 'desain', 'layarnya', 'modern', 'jadul', 'desain', 'layarnya']",layar tekdung display desain layar gendut slim desain layar modern jadul desain layar,,"Layar iPhone 16 ini tekdung display, desain layarnya jadi gendut dan gak slim, desain layarnya kurang modern dan malah keliatan jadul desain layarnya. ",0,0,1,0,0,0,0,0,0,0,0,0
"Saat ini menggunakan iPhone 14 Pro Max dan sedang mempertimbangkan untuk melakukan upgrade. Tidak yakin apakah saya harus memilih 15 Pro Max dan menghemat uang atau hanya membeli 16 Pro Max yang kemungkinan harganya lebih mahal tetapi memiliki beberapa fitur yang sangat saya sukai. Buat saya datang, beri saran kepada saya ",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"saat ini menggunakan iphone 14 pro max dan sedang mempertimbangkan untuk melakukan upgrade. tidak yakin apakah saya harus memilih 15 pro max dan menghemat uang atau hanya membeli 16 pro max yang kemungkinan harganya lebih mahal tetapi memiliki beberapa fitur yang sangat saya sukai. buat saya datang, beri saran kepada saya ",saat ini menggunakan iphone  pro max dan sedang mempertimbangkan untuk melakukan upgrade tidak yakin apakah saya harus memilih  pro max dan menghemat uang atau hanya membeli  pro max yang kemungkinan harganya lebih mahal tetapi memiliki beberapa fitur yang sangat saya sukai buat saya datang beri saran kepada saya ,saat ini menggunakan iphone pro max dan sedang mempertimbangkan untuk melakukan upgrade tidak yakin apakah saya harus memilih pro max dan menghemat uang atau hanya membeli pro max yang kemungkinan harganya lebih mahal tetapi memiliki beberapa fitur yang sangat saya sukai buat saya datang beri saran kepada saya,"['saat', 'ini', 'menggunakan', 'iphone', 'pro', 'max', 'dan', 'sedang', 'mempertimbangkan', 'untuk', 'melakukan', 'upgrade', 'tidak', 'yakin', 'apakah', 'saya', 'harus', 'memilih', 'pro', 'max', 'dan', 'menghemat', 'uang', 'atau', 'hanya', 'membeli', 'pro', 'max', 'yang', 'kemungkinan', 'harganya', 'lebih', 'mahal', 'tetapi', 'memiliki', 'beberapa', 'fitur', 'yang', 'sangat', 'saya', 'sukai', 'buat', 'saya', 'datang', 'beri', 'saran', 'kepada', 'saya']","['max', 'mempertimbangkan', 'upgrade', 'memilih', 'max', 'menghemat', 'uang', 'membeli', 'max', 'harganya', 'mahal', 'memiliki', 'fitur', 'sukai', 'saran']",max timbang upgrade pilih max hemat uang beli max harga mahal milik fitur suka saran,,"Saat ini menggunakan iPhone 14 Pro Max dan sedang mempertimbangkan untuk melakukan upgrade. Tidak yakin apakah saya harus memilih 15 Pro Max dan menghemat uang atau hanya membeli 16 Pro Max yang kemungkinan harganya lebih mahal tetapi memiliki beberapa fitur yang sangat saya sukai. Buat saya datang, beri saran kepada saya  ",0,0,0,0,0,0,0,0,0,0,0,0
"Fitur optimized battery charging iPhone 16  lama banget nge-charge sampai 80%,  kelamaan nungguin baterai penuh,  gak sabar.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"fitur optimized battery charging iphone 16  lama banget nge-charge sampai 80%,  kelamaan nungguin baterai penuh,  gak sabar.",fitur optimized battery charging iphone   lama banget ngecharge sampai   kelamaan nungguin baterai penuh  gak sabar,fitur optimized battery charging iphone lama banget ngecharge sampai kelamaan menunggu baterai penuh enggak sabar,"['fitur', 'optimized', 'battery', 'charging', 'iphone', 'lama', 'banget', 'ngecharge', 'sampai', 'kelamaan', 'menunggu', 'baterai', 'penuh', 'enggak', 'sabar']","['fitur', 'optimized', 'battery', 'charging', 'banget', 'ngecharge', 'menunggu', 'baterai', 'penuh', 'sabar']",fitur optimized battery charging banget ngecharge tunggu baterai penuh sabar,,"Fitur optimized battery charging iPhone 16  lama banget nge-charge sampai 80%,  kelamaan nungguin baterai penuh,  gak sabar. ",0,0,0,0,0,0,0,0,0,0,1,0
"Tombol kamera iPhone 16  tidak berisik!  Suara tombol shutter minim banget,  gak ganggu saat foto di tempat sepi.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"tombol kamera iphone 16  tidak berisik!  suara tombol shutter minim banget,  gak ganggu saat foto di tempat sepi.",tombol kamera iphone   tidak berisik  suara tombol shutter minim banget  gak ganggu saat foto di tempat sepi,tombol kamera iphone tidak berisik suara tombol shutter minim banget enggak ganggu saat foto di tempat sepi,"['tombol', 'kamera', 'iphone', 'tidak', 'berisik', 'suara', 'tombol', 'shutter', 'minim', 'banget', 'enggak', 'ganggu', 'saat', 'foto', 'di', 'tempat', 'sepi']","['tombol', 'kamera', 'berisik', 'suara', 'tombol', 'shutter', 'minim', 'banget', 'ganggu', 'foto', 'sepi']",tombol kamera berisik suara tombol shutter minim banget ganggu foto sepi,,"Tombol kamera iPhone 16  tidak berisik!  Suara tombol shutter minim banget,  gak ganggu saat foto di tempat sepi. ",0,0,0,0,0,0,0,0,0,2,0,0
"Widget IOS 18 iPhone 16 ini too bermanfaat, too crowded and distracting on homescreen, lack of minimalist and clean design.",0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"widget ios 18 iphone 16 ini too bermanfaat, too crowded and distracting on homescreen, lack of minimalist and clean design.",widget ios  iphone  ini too bermanfaat too crowded and distracting on homescreen lack of minimalist and clean design,widget ios iphone ini too bermanfaat too crowded and distracting on homescreen lack of minimalist and clean design,"['widget', 'ios', 'iphone', 'ini', 'too', 'bermanfaat', 'too', 'crowded', 'and', 'distracting', 'on', 'homescreen', 'lack', 'of', 'minimalist', 'and', 'clean', 'design']","['widget', 'ios', 'too', 'bermanfaat', 'too', 'crowded', 'and', 'distracting', 'on', 'homescreen', 'lack', 'of', 'minimalist', 'and', 'clean', 'design']",widget ios too manfaat too crowded and distracting on homescreen lack of minimalist and clean design,,"Widget IOS 18 iPhone 16 ini too bermanfaat, too crowded and distracting on homescreen, lack of minimalist and clean design. ",0,0,0,1,0,0,0,0,0,0,0,0
